,index,SOC,Time_s,Temperature_C
5488,29255,0.645,4939200,20
5489,29256,0.643,4940100,20
5490,29257,0.642,4941000,20
5491,29258,0.641,4941900,20
5492,29259,0.641,4942800,20
5493,29260,0.64,4943700,20
5494,29261,0.639,4944600,20
5495,29262,0.638,4945500,20
5496,29263,0.639,4946400,20
5497,29264,0.639,4947300,20
5498,29265,0.64,4948200,20
5499,29266,0.64,4949100,20
5500,29267,0.64,4950000,20
5501,29268,0.64,4950900,20
5502,29269,0.641,4951800,20
5503,29270,0.641,4952700,20
5504,29271,0.641,4953600,20
5505,29272,0.642,4954500,20
5506,29273,0.643,4955400,20
5507,29274,0.644,4956300,20
5508,29275,0.645,4957200,20
5509,29276,0.646,4958100,20
5510,29277,0.648,4959000,20
5511,29278,0.649,4959900,20
5512,29279,0.651,4960800,20
5513,29280,0.655,4961700,20
5514,29281,0.659,4962600,20
5515,29282,0.663,4963500,20
5516,29283,0.668,4964400,20
5517,29284,0.673,4965300,20
5518,29285,0.677,4966200,20
5519,29286,0.682,4967100,20
5520,29287,0.686,4968000,20
5521,29288,0.6910000000000001,4968900,20
5522,29289,0.6930000000000001,4969800,20
5523,29290,0.6980000000000001,4970700,20
5524,29291,0.7020000000000001,4971600,20
5525,29292,0.707,4972500,20
5526,29293,0.711,4973400,20
5527,29294,0.715,4974300,20
5528,29295,0.72,4975200,20
5529,29296,0.723,4976100,20
5530,29297,0.726,4977000,20
5531,29298,0.729,4977900,20
5532,29299,0.732,4978800,20
5533,29300,0.734,4979700,20
5534,29301,0.735,4980600,20
5535,29302,0.736,4981500,20
5536,29303,0.737,4982400,20
5537,29304,0.738,4983300,20
5538,29305,0.738,4984200,20
5539,29306,0.739,4985100,20
5540,29307,0.738,4986000,20
5541,29308,0.738,4986900,20
5542,29309,0.737,4987800,20
5543,29310,0.737,4988700,20
5544,29311,0.736,4989600,20
5545,29312,0.735,4990500,20
5546,29313,0.735,4991400,20
5547,29314,0.734,4992300,20
5548,29315,0.733,4993200,20
5549,29316,0.732,4994100,20
5550,29317,0.73,4995000,20
5551,29318,0.727,4995900,20
5552,29319,0.724,4996800,20
5553,29320,0.721,4997700,20
5554,29321,0.717,4998600,20
5555,29322,0.714,4999500,20
5556,29323,0.712,5000400,20
5557,29324,0.71,5001300,20
5558,29325,0.707,5002200,20
5559,29326,0.704,5003100,20
5560,29327,0.7000000000000001,5004000,20
5561,29328,0.6960000000000001,5004900,20
5562,29329,0.6910000000000001,5005800,20
5563,29330,0.687,5006700,20
5564,29331,0.684,5007600,20
5565,29332,0.681,5008500,20
5566,29333,0.677,5009400,20
5567,29334,0.674,5010300,20
5568,29335,0.671,5011200,20
5569,29336,0.667,5012100,20
5570,29337,0.663,5013000,20
5571,29338,0.659,5013900,20
5572,29339,0.655,5014800,20
5573,29340,0.651,5015700,20
5574,29341,0.646,5016600,20
5575,29342,0.642,5017500,20
5576,29343,0.639,5018400,20
5577,29344,0.636,5019300,20
5578,29345,0.633,5020200,20
5579,29346,0.63,5021100,20
5580,29347,0.628,5022000,20
5581,29348,0.624,5022900,20
5582,29349,0.622,5023800,20
5583,29350,0.619,5024700,20
5584,29351,0.616,5025600,20
5585,29352,0.615,5026500,20
5586,29353,0.613,5027400,20
5587,29354,0.612,5028300,20
5588,29355,0.61,5029200,20
5589,29356,0.609,5030100,20
5590,29357,0.607,5031000,20
5591,29358,0.606,5031900,20
5592,29359,0.605,5032800,20
5593,29360,0.605,5033700,20
5594,29361,0.604,5034600,20
5595,29362,0.603,5035500,20
5596,29363,0.602,5036400,20
5597,29364,0.602,5037300,20
5598,29365,0.602,5038200,20
5599,29366,0.602,5039100,20
5600,29367,0.602,5040000,20
5601,29368,0.602,5040900,20
5602,29369,0.603,5041800,20
5603,29370,0.603,5042700,20
5604,29371,0.604,5043600,20
5605,29372,0.605,5044500,20
5606,29373,0.606,5045400,20
5607,29374,0.607,5046300,20
5608,29375,0.609,5047200,20
5609,29376,0.61,5048100,20
5610,29377,0.613,5049000,20
5611,29378,0.616,5049900,20
5612,29379,0.619,5050800,20
5613,29380,0.622,5051700,20
5614,29381,0.625,5052600,20
5615,29382,0.629,5053500,20
5616,29383,0.631,5054400,20
5617,29384,0.635,5055300,20
5618,29385,0.637,5056200,20
5619,29386,0.64,5057100,20
5620,29387,0.643,5058000,20
5621,29388,0.647,5058900,20
5622,29389,0.65,5059800,20
5623,29390,0.654,5060700,20
5624,29391,0.657,5061600,20
5625,29392,0.66,5062500,20
5626,29393,0.664,5063400,20
5627,29394,0.667,5064300,20
5628,29395,0.67,5065200,20
5629,29396,0.672,5066100,20
5630,29397,0.674,5067000,20
5631,29398,0.676,5067900,20
5632,29399,0.677,5068800,20
5633,29400,0.678,5069700,20
5634,29401,0.679,5070600,20
5635,29402,0.679,5071500,20
5636,29403,0.68,5072400,20
5637,29404,0.68,5073300,20
5638,29405,0.681,5074200,20
5639,29406,0.681,5075100,20
5640,29407,0.682,5076000,20
5641,29408,0.682,5076900,20
5642,29409,0.682,5077800,20
5643,29410,0.682,5078700,20
5644,29411,0.682,5079600,20
5645,29412,0.682,5080500,20
5646,29413,0.68,5081400,20
5647,29414,0.679,5082300,20
5648,29415,0.678,5083200,20
5649,29416,0.677,5084100,20
5650,29417,0.675,5085000,20
5651,29418,0.674,5085900,20
5652,29419,0.672,5086800,20
5653,29420,0.671,5087700,20
5654,29421,0.669,5088600,20
5655,29422,0.667,5089500,20
5656,29423,0.666,5090400,20
5657,29424,0.663,5091300,20
5658,29425,0.661,5092200,20
5659,29426,0.658,5093100,20
5660,29427,0.656,5094000,20
5661,29428,0.654,5094900,20
5662,29429,0.652,5095800,20
5663,29430,0.65,5096700,20
5664,29431,0.648,5097600,20
5665,29432,0.646,5098500,20
5666,29433,0.644,5099400,20
5667,29434,0.642,5100300,20
5668,29435,0.639,5101200,20
5669,29436,0.638,5102100,20
5670,29437,0.637,5103000,20
5671,29438,0.636,5103900,20
5672,29439,0.636,5104800,20
5673,29440,0.634,5105700,20
5674,29441,0.633,5106600,20
5675,29442,0.633,5107500,20
5676,29443,0.632,5108400,20
5677,29444,0.631,5109300,20
5678,29445,0.631,5110200,20
5679,29446,0.631,5111100,20
5680,29447,0.632,5112000,20
5681,29448,0.632,5112900,20
5682,29449,0.631,5113800,20
5683,29450,0.633,5114700,20
5684,29451,0.634,5115600,20
5685,29452,0.634,5116500,20
5686,29453,0.635,5117400,20
5687,29454,0.635,5118300,20
5688,29455,0.636,5119200,20
5689,29456,0.636,5120100,20
5690,29457,0.637,5121000,20
5691,29458,0.638,5121900,20
5692,29459,0.638,5122800,20
5693,29460,0.639,5123700,20
5694,29461,0.639,5124600,20
5695,29462,0.639,5125500,20
5696,29463,0.641,5126400,20
5697,29464,0.642,5127300,20
5698,29465,0.643,5128200,20
5699,29466,0.644,5129100,20
5700,29467,0.646,5130000,20
5701,29468,0.647,5130900,20
5702,29469,0.649,5131800,20
5703,29470,0.651,5132700,20
5704,29471,0.653,5133600,20
5705,29472,0.656,5134500,20
5706,29473,0.659,5135400,20
5707,29474,0.663,5136300,20
5708,29475,0.666,5137200,20
5709,29476,0.669,5138100,20
5710,29477,0.673,5139000,20
5711,29478,0.677,5139900,20
5712,29479,0.68,5140800,20
5713,29480,0.683,5141700,20
5714,29481,0.687,5142600,20
5715,29482,0.6910000000000001,5143500,20
5716,29483,0.6940000000000001,5144400,20
5717,29484,0.6980000000000001,5145300,20
5718,29485,0.7020000000000001,5146200,20
5719,29486,0.705,5147100,20
5720,29487,0.709,5148000,20
5721,29488,0.713,5148900,20
5722,29489,0.72,5149800,20
5723,29490,0.723,5150700,20
5724,29491,0.726,5151600,20
5725,29492,0.729,5152500,20
5726,29493,0.731,5153400,20
5727,29494,0.734,5154300,20
5728,29495,0.736,5155200,20
5729,29496,0.738,5156100,20
5730,29497,0.74,5157000,20
5731,29498,0.742,5157900,20
5732,29499,0.744,5158800,20
5733,29500,0.746,5159700,20
5734,29501,0.747,5160600,20
5735,29502,0.748,5161500,20
5736,29503,0.749,5162400,20
5737,29504,0.75,5163300,20
5738,29505,0.751,5164200,20
5739,29506,0.751,5165100,20
5740,29507,0.75,5166000,20
5741,29508,0.751,5166900,20
5742,29509,0.75,5167800,20
5743,29510,0.751,5168700,20
5744,29511,0.75,5169600,20
5745,29512,0.749,5170500,20
5746,29513,0.748,5171400,20
5747,29514,0.746,5172300,20
5748,29515,0.745,5173200,20
5749,29516,0.743,5174100,20
5750,29517,0.74,5175000,20
5751,29518,0.737,5175900,20
5752,29519,0.734,5176800,20
5753,29520,0.73,5177700,20
5754,29521,0.727,5178600,20
5755,29522,0.722,5179500,20
5756,29523,0.717,5180400,20
5757,29524,0.713,5181300,20
5758,29525,0.708,5182200,20
5759,29526,0.7020000000000001,5183100,20
5760,29527,0.6980000000000001,5184000,20
5761,29528,0.6950000000000001,5184900,20
5762,29529,0.6900000000000001,5185800,20
5763,29530,0.686,5186700,20
5764,29531,0.683,5187600,20
5765,29532,0.678,5188500,20
5766,29533,0.674,5189400,20
5767,29534,0.669,5190300,20
5768,29535,0.665,5191200,20
5769,29536,0.662,5192100,20
5770,29537,0.658,5193000,20
5771,29538,0.654,5193900,20
5772,29539,0.65,5194800,20
5773,29540,0.645,5195700,20
5774,29541,0.64,5196600,20
5775,29542,0.636,5197500,20
5776,29543,0.633,5198400,20
5777,29544,0.629,5199300,20
5778,29545,0.626,5200200,20
5779,29546,0.622,5201100,20
5780,29547,0.619,5202000,20
5781,29548,0.617,5202900,20
5782,29549,0.614,5203800,20
5783,29550,0.611,5204700,20
5784,29551,0.609,5205600,20
5785,29552,0.606,5206500,20
5786,29553,0.604,5207400,20
5787,29554,0.604,5208300,20
5788,29555,0.603,5209200,20
5789,29556,0.602,5210100,20
5790,29557,0.601,5211000,20
5791,29558,0.6000000000000001,5211900,20
5792,29559,0.601,5212800,20
5793,29560,0.602,5213700,20
5794,29561,0.603,5214600,20
5795,29562,0.605,5215500,20
5796,29563,0.606,5216400,20
5797,29564,0.606,5217300,20
5798,29565,0.607,5218200,20
5799,29566,0.608,5219100,20
5800,29567,0.609,5220000,20
5801,29568,0.612,5220900,20
5802,29569,0.614,5221800,20
5803,29570,0.617,5222700,20
5804,29571,0.62,5223600,20
5805,29572,0.622,5224500,20
5806,29573,0.626,5225400,20
5807,29574,0.628,5226300,20
5808,29575,0.63,5227200,20
5809,29576,0.633,5228100,20
5810,29577,0.635,5229000,20
5811,29578,0.638,5229900,20
5812,29579,0.641,5230800,20
5813,29580,0.642,5231700,20
5814,29581,0.644,5232600,20
5815,29582,0.646,5233500,20
5816,29583,0.648,5234400,20
5817,29584,0.651,5235300,20
5818,29585,0.654,5236200,20
5819,29586,0.657,5237100,20
5820,29587,0.659,5238000,20
5821,29588,0.661,5238900,20
5822,29589,0.662,5239800,20
5823,29590,0.664,5240700,20
5824,29591,0.665,5241600,20
5825,29592,0.665,5242500,20
5826,29593,0.664,5243400,20
5827,29594,0.665,5244300,20
5828,29595,0.665,5245200,20
5829,29596,0.665,5246100,20
5830,29597,0.665,5247000,20
5831,29598,0.665,5247900,20
5832,29599,0.665,5248800,20
5833,29600,0.665,5249700,20
5834,29601,0.664,5250600,20
5835,29602,0.664,5251500,20
5836,29603,0.663,5252400,20
5837,29604,0.661,5253300,20
5838,29605,0.66,5254200,20
5839,29606,0.66,5255100,20
5840,29607,0.658,5256000,20
5841,29608,0.656,5256900,20
5842,29609,0.655,5257800,20
5843,29610,0.653,5258700,20
5844,29611,0.652,5259600,20
5845,29612,0.649,5260500,20
5846,29613,0.647,5261400,20
5847,29614,0.645,5262300,20
5848,29615,0.642,5263200,20
5849,29616,0.64,5264100,20
5850,29617,0.637,5265000,20
5851,29618,0.635,5265900,20
5852,29619,0.632,5266800,20
5853,29620,0.629,5267700,20
5854,29621,0.624,5268600,20
5855,29622,0.62,5269500,20
5856,29623,0.617,5270400,20
5857,29624,0.613,5271300,20
5858,29625,0.609,5272200,20
5859,29626,0.605,5273100,20
5860,29627,0.6000000000000001,5274000,20
5861,29628,0.597,5274900,20
5862,29629,0.593,5275800,20
5863,29630,0.59,5276700,20
5864,29631,0.589,5277600,20
5865,29632,0.586,5278500,20
5866,29633,0.584,5279400,20
5867,29634,0.582,5280300,20
5868,29635,0.58,5281200,20
5869,29636,0.578,5282100,20
5870,29637,0.5760000000000001,5283000,20
5871,29638,0.5750000000000001,5283900,20
5872,29639,0.5740000000000001,5284800,20
5873,29640,0.5710000000000001,5285700,20
5874,29641,0.5710000000000001,5286600,20
5875,29642,0.5700000000000001,5287500,20
5876,29643,0.5690000000000001,5288400,20
5877,29644,0.5690000000000001,5289300,20
5878,29645,0.5680000000000001,5290200,20
5879,29646,0.5680000000000001,5291100,20
5880,29647,0.5660000000000001,5292000,20
5881,29648,0.5660000000000001,5292900,20
5882,29649,0.5660000000000001,5293800,20
5883,29650,0.5660000000000001,5294700,20
5884,29651,0.5660000000000001,5295600,20
5885,29652,0.5670000000000001,5296500,20
5886,29653,0.5670000000000001,5297400,20
5887,29654,0.5670000000000001,5298300,20
5888,29655,0.5680000000000001,5299200,20
5889,29656,0.5690000000000001,5300100,20
5890,29657,0.5700000000000001,5301000,20
5891,29658,0.5720000000000001,5301900,20
5892,29659,0.5730000000000001,5302800,20
5893,29660,0.5730000000000001,5303700,20
5894,29661,0.5750000000000001,5304600,20
5895,29662,0.5760000000000001,5305500,20
5896,29663,0.577,5306400,20
5897,29664,0.58,5307300,20
5898,29665,0.582,5308200,20
5899,29666,0.584,5309100,20
5900,29667,0.587,5310000,20
5901,29668,0.59,5310900,20
5902,29669,0.592,5311800,20
5903,29670,0.594,5312700,20
5904,29671,0.596,5313600,20
5905,29672,0.599,5314500,20
5906,29673,0.602,5315400,20
5907,29674,0.605,5316300,20
5908,29675,0.607,5317200,20
5909,29676,0.609,5318100,20
5910,29677,0.612,5319000,20
5911,29678,0.614,5319900,20
5912,29679,0.616,5320800,20
5913,29680,0.619,5321700,20
5914,29681,0.621,5322600,20
5915,29682,0.623,5323500,20
5916,29683,0.625,5324400,20
5917,29684,0.627,5325300,20
5918,29685,0.627,5326200,20
5919,29686,0.628,5327100,20
5920,29687,0.628,5328000,20
5921,29688,0.628,5328900,20
5922,29689,0.627,5329800,20
5923,29690,0.626,5330700,20
5924,29691,0.625,5331600,20
5925,29692,0.624,5332500,20
5926,29693,0.623,5333400,20
5927,29694,0.622,5334300,20
5928,29695,0.621,5335200,20
5929,29696,0.62,5336100,20
5930,29697,0.619,5337000,20
5931,29698,0.618,5337900,20
5932,29699,0.617,5338800,20
5933,29700,0.616,5339700,20
5934,29701,0.614,5340600,20
5935,29702,0.613,5341500,20
5936,29703,0.612,5342400,20
5937,29704,0.611,5343300,20
5938,29705,0.61,5344200,20
5939,29706,0.608,5345100,20
5940,29707,0.606,5346000,20
5941,29708,0.606,5346900,20
5942,29709,0.604,5347800,20
5943,29710,0.601,5348700,20
5944,29711,0.599,5349600,20
5945,29712,0.596,5350500,20
5946,29713,0.594,5351400,20
5947,29714,0.591,5352300,20
5948,29715,0.589,5353200,20
5949,29716,0.585,5354100,20
5950,29717,0.582,5355000,20
5951,29718,0.579,5355900,20
5952,29719,0.5740000000000001,5356800,20
5953,29720,0.5700000000000001,5357700,20
5954,29721,0.5660000000000001,5358600,20
5955,29722,0.561,5359500,20
5956,29723,0.557,5360400,20
5957,29724,0.554,5361300,20
5958,29725,0.55,5362200,20
5959,29726,0.547,5363100,20
5960,29727,0.545,5364000,20
5961,29728,0.543,5364900,20
5962,29729,0.539,5365800,20
5963,29730,0.537,5366700,20
5964,29731,0.533,5367600,20
5965,29732,0.529,5368500,20
5966,29733,0.525,5369400,20
5967,29734,0.52,5370300,20
5968,29735,0.516,5371200,20
5969,29736,0.512,5372100,20
5970,29737,0.508,5373000,20
5971,29738,0.505,5373900,20
5972,29739,0.504,5374800,20
5973,29740,0.503,5375700,20
5974,29741,0.503,5376600,20
5975,29742,0.503,5377500,20
5976,29743,0.504,5378400,20
5977,29744,0.504,5379300,20
5978,29745,0.504,5380200,20
5979,29746,0.503,5381100,20
5980,29747,0.503,5382000,20
5981,29748,0.503,5382900,20
5982,29749,0.502,5383800,20
5983,29750,0.503,5384700,20
5984,29751,0.503,5385600,20
5985,29752,0.503,5386500,20
5986,29753,0.503,5387400,20
5987,29754,0.503,5388300,20
5988,29755,0.505,5389200,20
5989,29756,0.506,5390100,20
5990,29757,0.507,5391000,20
5991,29758,0.515,5391900,20
5992,29759,0.516,5392800,20
5993,29760,0.518,5393700,20
5994,29761,0.522,5394600,20
5995,29762,0.525,5395500,20
5996,29763,0.528,5396400,20
5997,29764,0.531,5397300,20
5998,29765,0.534,5398200,20
5999,29766,0.537,5399100,20
6000,29767,0.539,5400000,20
6001,29768,0.542,5400900,20
6002,29769,0.545,5401800,20
6003,29770,0.549,5402700,20
6004,29771,0.551,5403600,20
6005,29772,0.555,5404500,20
6006,29773,0.558,5405400,20
6007,29774,0.561,5406300,20
6008,29775,0.5640000000000001,5407200,20
6009,29776,0.5670000000000001,5408100,20
6010,29777,0.5700000000000001,5409000,20
6011,29778,0.5730000000000001,5409900,20
6012,29779,0.5750000000000001,5410800,20
6013,29780,0.577,5411700,20
6014,29781,0.579,5412600,20
6015,29782,0.58,5413500,20
6016,29783,0.58,5414400,20
6017,29784,0.581,5415300,20
6018,29785,0.581,5416200,20
6019,29786,0.58,5417100,20
6020,29787,0.58,5418000,20
6021,29788,0.58,5418900,20
6022,29789,0.579,5419800,20
6023,29790,0.577,5420700,20
6024,29791,0.5760000000000001,5421600,20
6025,29792,0.5750000000000001,5422500,20
6026,29793,0.5750000000000001,5423400,20
6027,29794,0.5730000000000001,5424300,20
6028,29795,0.5730000000000001,5425200,20
6029,29796,0.5710000000000001,5426100,20
6030,29797,0.5690000000000001,5427000,20
6031,29798,0.5680000000000001,5427900,20
6032,29799,0.5670000000000001,5428800,20
6033,29800,0.5660000000000001,5429700,20
6034,29801,0.5650000000000001,5430600,20
6035,29802,0.562,5431500,20
6036,29803,0.561,5432400,20
6037,29804,0.558,5433300,20
6038,29805,0.555,5434200,20
6039,29806,0.552,5435100,20
6040,29807,0.549,5436000,20
6041,29808,0.546,5436900,20
6042,29809,0.544,5437800,20
6043,29810,0.542,5438700,20
6044,29811,0.54,5439600,20
6045,29812,0.538,5440500,20
6046,29813,0.535,5441400,20
6047,29814,0.532,5442300,20
6048,29815,0.529,5443200,20
6049,29816,0.526,5444100,20
6050,29817,0.524,5445000,20
6051,29818,0.52,5445900,20
6052,29819,0.517,5446800,20
6053,29820,0.514,5447700,20
6054,29821,0.512,5448600,20
6055,29822,0.509,5449500,20
6056,29823,0.506,5450400,20
6057,29824,0.503,5451300,20
6058,29825,0.501,5452200,20
6059,29826,0.498,5453100,20
6060,29827,0.496,5454000,20
6061,29828,0.495,5454900,20
6062,29829,0.494,5455800,20
6063,29830,0.494,5456700,20
6064,29831,0.494,5457600,20
6065,29832,0.494,5458500,20
6066,29833,0.493,5459400,20
6067,29834,0.493,5460300,20
6068,29835,0.492,5461200,20
6069,29836,0.49,5462100,20
6070,29837,0.49,5463000,20
6071,29838,0.49,5463900,20
6072,29839,0.49,5464800,20
6073,29840,0.49,5465700,20
6074,29841,0.49,5466600,20
6075,29842,0.491,5467500,20
6076,29843,0.491,5468400,20
6077,29844,0.491,5469300,20
6078,29845,0.491,5470200,20
6079,29846,0.492,5471100,20
6080,29847,0.493,5472000,20
6081,29848,0.494,5472900,20
6082,29849,0.496,5473800,20
6083,29850,0.497,5474700,20
6084,29851,0.498,5475600,20
6085,29852,0.499,5476500,20
6086,29853,0.501,5477400,20
6087,29854,0.502,5478300,20
6088,29855,0.503,5479200,20
6089,29856,0.505,5480100,20
6090,29857,0.508,5481000,20
6091,29858,0.51,5481900,20
6092,29859,0.512,5482800,20
6093,29860,0.515,5483700,20
6094,29861,0.518,5484600,20
6095,29862,0.519,5485500,20
6096,29863,0.521,5486400,20
6097,29864,0.523,5487300,20
6098,29865,0.526,5488200,20
6099,29866,0.528,5489100,20
6100,29867,0.531,5490000,20
6101,29868,0.534,5490900,20
6102,29869,0.536,5491800,20
6103,29870,0.539,5492700,20
6104,29871,0.541,5493600,20
6105,29872,0.544,5494500,20
6106,29873,0.546,5495400,20
6107,29874,0.548,5496300,20
6108,29875,0.55,5497200,20
6109,29876,0.551,5498100,20
6110,29877,0.551,5499000,20
6111,29878,0.551,5499900,20
6112,29879,0.551,5500800,20
6113,29880,0.551,5501700,20
6114,29881,0.549,5502600,20
6115,29882,0.548,5503500,20
6116,29883,0.547,5504400,20
6117,29884,0.546,5505300,20
6118,29885,0.546,5506200,20
6119,29886,0.545,5507100,20
6120,29887,0.545,5508000,20
6121,29888,0.544,5508900,20
6122,29889,0.542,5509800,20
6123,29890,0.54,5510700,20
6124,29891,0.538,5511600,20
6125,29892,0.537,5512500,20
6126,29893,0.536,5513400,20
6127,29894,0.535,5514300,20
6128,29895,0.534,5515200,20
6129,29896,0.532,5516100,20
6130,29897,0.53,5517000,20
6131,29898,0.529,5517900,20
6132,29899,0.525,5518800,20
6133,29900,0.522,5519700,20
6134,29901,0.519,5520600,20
6135,29902,0.515,5521500,20
6136,29903,0.513,5522400,20
6137,29904,0.51,5523300,20
6138,29905,0.507,5524200,20
6139,29906,0.504,5525100,20
6140,29907,0.502,5526000,20
6141,29908,0.499,5526900,20
6142,29909,0.495,5527800,20
6143,29910,0.493,5528700,20
6144,29911,0.491,5529600,20
6145,29912,0.487,5530500,20
6146,29913,0.484,5531400,20
6147,29914,0.482,5532300,20
6148,29915,0.47900000000000004,5533200,20
6149,29916,0.47600000000000003,5534100,20
6150,29917,0.47200000000000003,5535000,20
6151,29918,0.47000000000000003,5535900,20
6152,29919,0.468,5536800,20
6153,29920,0.465,5537700,20
6154,29921,0.462,5538600,20
6155,29922,0.46,5539500,20
6156,29923,0.458,5540400,20
6157,29924,0.456,5541300,20
6158,29925,0.455,5542200,20
6159,29926,0.453,5543100,20
6160,29927,0.452,5544000,20
6161,29928,0.451,5544900,20
6162,29929,0.45,5545800,20
6163,29930,0.449,5546700,20
6164,29931,0.449,5547600,20
6165,29932,0.448,5548500,20
6166,29933,0.448,5549400,20
6167,29934,0.447,5550300,20
6168,29935,0.446,5551200,20
6169,29936,0.445,5552100,20
6170,29937,0.443,5553000,20
6171,29938,0.442,5553900,20
6172,29939,0.442,5554800,20
6173,29940,0.441,5555700,20
6174,29941,0.441,5556600,20
6175,29942,0.442,5557500,20
6176,29943,0.441,5558400,20
6177,29944,0.441,5559300,20
6178,29945,0.441,5560200,20
6179,29946,0.443,5561100,20
6180,29947,0.444,5562000,20
6181,29948,0.444,5562900,20
6182,29949,0.445,5563800,20
6183,29950,0.446,5564700,20
6184,29951,0.447,5565600,20
6185,29952,0.448,5566500,20
6186,29953,0.451,5567400,20
6187,29954,0.453,5568300,20
6188,29955,0.455,5569200,20
6189,29956,0.458,5570100,20
6190,29957,0.46,5571000,20
6191,29958,0.461,5571900,20
6192,29959,0.463,5572800,20
6193,29960,0.465,5573700,20
6194,29961,0.468,5574600,20
6195,29962,0.47100000000000003,5575500,20
6196,29963,0.47400000000000003,5576400,20
6197,29964,0.47600000000000003,5577300,20
6198,29965,0.47800000000000004,5578200,20
6199,29966,0.48,5579100,20
6200,29967,0.482,5580000,20
6201,29968,0.485,5580900,20
6202,29969,0.486,5581800,20
6203,29970,0.488,5582700,20
6204,29971,0.489,5583600,20
6205,29972,0.49,5584500,20
6206,29973,0.49,5585400,20
6207,29974,0.49,5586300,20
6208,29975,0.49,5587200,20
6209,29976,0.49,5588100,20
6210,29977,0.489,5589000,20
6211,29978,0.488,5589900,20
6212,29979,0.487,5590800,20
6213,29980,0.485,5591700,20
6214,29981,0.484,5592600,20
6215,29982,0.483,5593500,20
6216,29983,0.481,5594400,20
6217,29984,0.48,5595300,20
6218,29985,0.47800000000000004,5596200,20
6219,29986,0.47700000000000004,5597100,20
6220,29987,0.47400000000000003,5598000,20
6221,29988,0.47200000000000003,5598900,20
6222,29989,0.47000000000000003,5599800,20
6223,29990,0.468,5600700,20
6224,29991,0.466,5601600,20
6225,29992,0.464,5602500,20
6226,29993,0.462,5603400,20
6227,29994,0.46,5604300,20
6228,29995,0.457,5605200,20
6229,29996,0.453,5606100,20
6230,29997,0.449,5607000,20
6231,29998,0.445,5607900,20
6232,29999,0.441,5608800,20
6233,30000,0.437,5609700,20
6234,30001,0.433,5610600,20
6235,30002,0.429,5611500,20
6236,30003,0.425,5612400,20
6237,30004,0.421,5613300,20
6238,30005,0.41600000000000004,5614200,20
6239,30006,0.41200000000000003,5615100,20
6240,30007,0.40700000000000003,5616000,20
6241,30008,0.401,5616900,20
6242,30009,0.397,5617800,20
6243,30010,0.392,5618700,20
6244,30011,0.388,5619600,20
6245,30012,0.383,5620500,20
6246,30013,0.379,5621400,20
6247,30014,0.374,5622300,20
6248,30015,0.37,5623200,20
6249,30016,0.365,5624100,20
6250,30017,0.361,5625000,20
6251,30018,0.357,5625900,20
6252,30019,0.354,5626800,20
6253,30020,0.35000000000000003,5627700,20
6254,30021,0.34700000000000003,5628600,20
6255,30022,0.34400000000000003,5629500,20
6256,30023,0.343,5630400,20
6257,30024,0.342,5631300,20
6258,30025,0.34,5632200,20
6259,30026,0.338,5633100,20
6260,30027,0.337,5634000,20
6261,30028,0.336,5634900,20
6262,30029,0.332,5635800,20
6263,30030,0.33,5636700,20
6264,30031,0.328,5637600,20
6265,30032,0.327,5638500,20
6266,30033,0.325,5639400,20
6267,30034,0.323,5640300,20
6268,30035,0.322,5641200,20
6269,30036,0.321,5642100,20
6270,30037,0.321,5643000,20
6271,30038,0.32,5643900,20
6272,30039,0.32,5644800,20
6273,30040,0.32,5645700,20
6274,30041,0.321,5646600,20
6275,30042,0.322,5647500,20
6276,30043,0.323,5648400,20
6277,30044,0.324,5649300,20
6278,30045,0.326,5650200,20
6279,30046,0.327,5651100,20
6280,30047,0.328,5652000,20
6281,30048,0.331,5652900,20
6282,30049,0.334,5653800,20
6283,30050,0.337,5654700,20
6284,30051,0.34,5655600,20
6285,30052,0.343,5656500,20
6286,30053,0.34600000000000003,5657400,20
6287,30054,0.34900000000000003,5658300,20
6288,30055,0.35100000000000003,5659200,20
6289,30056,0.354,5660100,20
6290,30057,0.357,5661000,20
6291,30058,0.36,5661900,20
6292,30059,0.363,5662800,20
6293,30060,0.366,5663700,20
6294,30061,0.368,5664600,20
6295,30062,0.371,5665500,20
6296,30063,0.374,5666400,20
6297,30064,0.376,5667300,20
6298,30065,0.379,5668200,20
6299,30066,0.381,5669100,20
6300,30067,0.384,5670000,20
6301,30068,0.386,5670900,20
6302,30069,0.387,5671800,20
6303,30070,0.388,5672700,20
6304,30071,0.389,5673600,20
6305,30072,0.389,5674500,20
6306,30073,0.39,5675400,20
6307,30074,0.39,5676300,20
6308,30075,0.39,5677200,20
6309,30076,0.39,5678100,20
6310,30077,0.39,5679000,20
6311,30078,0.39,5679900,20
6312,30079,0.39,5680800,20
6313,30080,0.388,5681700,20
6314,30081,0.386,5682600,20
6315,30082,0.385,5683500,20
6316,30083,0.383,5684400,20
6317,30084,0.381,5685300,20
6318,30085,0.38,5686200,20
6319,30086,0.376,5687100,20
6320,30087,0.373,5688000,20
6321,30088,0.37,5688900,20
6322,30089,0.367,5689800,20
6323,30090,0.365,5690700,20
6324,30091,0.362,5691600,20
6325,30092,0.359,5692500,20
6326,30093,0.355,5693400,20
6327,30094,0.352,5694300,20
6328,30095,0.35000000000000003,5695200,20
6329,30096,0.34700000000000003,5696100,20
6330,30097,0.34500000000000003,5697000,20
6331,30098,0.343,5697900,20
6332,30099,0.341,5698800,20
6333,30100,0.338,5699700,20
